----[BEISTRICH GETRENNTE CSV!]
----Code, Parent Key Columns, Child Key Columns 
LAK_LAQ,NACHFOLGE_LOHNARTID,LOHNARTID
LAW_LAQ,LS_ADD_LA_1,LOHNARTID
LNS_LAQ,SPLITTLAID,LOHNARTID
LAW_LAQ,LK_ADD_LA_5,LOHNARTID
LAW_LAQ,GRUNDLOHN_PAR68_1_2,LOHNARTID
BFI_LAQ,URLAUBSZUSCHUSS_LOHNART,LOHNARTID
EFP_LAQ,LOHNART2,LOHNARTID
LAW_LAQ,LS_ADD_LA_2,LOHNARTID
LNS_LAQ,P68_2LAID,LOHNARTID
EFP_LAQ,LOHNART3,LOHNARTID
LAW_LAQ,LS_ADD_LA_3,LOHNARTID
LNS_LAQ,GRUNDLOHNID,LOHNARTID
EFP_LAQ,LOHNART4,LOHNARTID
LAW_LAQ,LS_ADD_LA_4,LOHNARTID
EFP_LAQ,LOHNART_OHNEENTGELT,LOHNARTID
LAW_LAQ,LS_ADD_LA_5,LOHNARTID
LAW_LAQ,LK_ADD_LA_1,LOHNARTID
LAW_LAQ,LK_ADD_LA_2,LOHNARTID
LAW_LAQ,LK_ADD_LA_3,LOHNARTID
LAW_LAQ,LK_ADD_LA_4,LOHNARTID
LAZ_LAT,LIEFERANTENARTIKELID,LIEFERANTENARTIKELID
PIA_LAT,LIEFERANTENARTIKELID,LIEFERANTENARTIKELID
LAJ_LBK,LAGERBUCHKENNZ; ARTIKELFIRMENNR,LAGERBUCHKENNZ; FIRMENNR
LBK_LBK,FIRMENNR; ZUGEORD_LAGERBUCHKENNZ,FIRMENNR; LAGERBUCHKENNZ
MDA_LBK,HAUPTFIRMENNR; LAGERBUCHKENNZ,FIRMENNR; LAGERBUCHKENNZ
WEJ_LBK,LBK_FIRMENNR; LAGERBUCHKENNZ,FIRMENNR; LAGERBUCHKENNZ
WEM_LBK,LAGERBUCHKENNZ; LBK_FIRMENNR,LAGERBUCHKENNZ; FIRMENNR
WKP_LBK,FIRMENNR; LAGERBUCHKENNZ,FIRMENNR; LAGERBUCHKENNZ
ATV_LDG,LDG_FIRMENNR; LDG_LEADGRUPPENNR,FIRMENNR; LEADGRUPPENNR
LED_LDG,LDG_LEADGRUPPENNR; LDG_FIRMENNR,LEADGRUPPENNR; FIRMENNR
LDO_LEB,LEBENSLAUFID,LEBENSLAUFID
ATV_LED,LED_LEADNR; LED_FIRMENNR,LEADNR; FIRMENNR
AUG_LED,LED_FIRMENNR; LED_LEADNR,FIRMENNR; LEADNR
EVN_LED,LED_LEADNR; LED_FIRMENNR,LEADNR; FIRMENNR
FST_LED,LED_FIRMENNR; LED_LEADNR,FIRMENNR; LEADNR
KJO_LED,LED_LEADNR; LED_FIRMENNR,LEADNR; FIRMENNR
LDZ_LED,LED_FIRMENNR; LED_LEADNR,FIRMENNR; LEADNR
LHS_LED,LED_LEADNR; LED_FIRMENNR,LEADNR; FIRMENNR
TER_LED,LED_FIRMENNR; LED_LEADNR,FIRMENNR; LEADNR
TPR_LED,LED_LEADNR; LED_FIRMENNR,LEADNR; FIRMENNR
TSR_LED,LED_FIRMENNR; LED_LEADNR,FIRMENNR; LEADNR
HPT_LEI,LEISTUNGLFDNR,LEISTUNGLFDNR
LFK_LEI,LEISTUNGLFDNR,LEISTUNGLFDNR
LEI_LEI,STORNO_LEISTUNGLFDNR,LEISTUNGLFDNR
LEI_LEI,TRAK_LEISTUNGLFDNR,LEISTUNGLFDNR
ABD_LFI,DVFIRMENNR; JAHR,FIRMENNR; LOHNJAHR
BBK_LFI,LOHNJAHR; FIRMENNR,LOHNJAHR; FIRMENNR
DNV_LFI,FIRMENNR; LOHNJAHR,FIRMENNR; LOHNJAHR
DNZ_LFI,JAHR; LFIFIRMENNR,LOHNJAHR; FIRMENNR
EAF_LFI,FIRMENNR; JAHR,FIRMENNR; LOHNJAHR
EAV_LFI,JAHR; FIRMENNR,LOHNJAHR; FIRMENNR
EBN_LFI,FIRMENNR; LOHNJAHR,FIRMENNR; LOHNJAHR
EBV_LFI,JAHR; FIRMENNR,LOHNJAHR; FIRMENNR
ECL_LFI,DVFIRMENNR; JAHR,FIRMENNR; LOHNJAHR
EDA_LFI,JAHR; FIRMENNR,LOHNJAHR; FIRMENNR
EDK_LFI,DVH_FIRMENNR; LOHNJAHR,FIRMENNR; LOHNJAHR
EFM_LFI,JAHR; FIRMENNR,LOHNJAHR; FIRMENNR
EGM_LFI,FIRMENNR; JAHR,FIRMENNR; LOHNJAHR
EKO_LFI,JAHR; FIRMENNR,LOHNJAHR; FIRMENNR
ELI_LFI,FIRMENNR; JAHR,FIRMENNR; LOHNJAHR
EM2_LFI,JAHR; FIRMENNR,LOHNJAHR; FIRMENNR
EMB_LFI,FIRMENNR; JAHR,FIRMENNR; LOHNJAHR
ESE_LFI,JAHR; FIRMENNR,LOHNJAHR; FIRMENNR
EVM_LFI,FIRMENNR; JAHR,FIRMENNR; LOHNJAHR
EVQ_LFI,JAHR; FIRMENNR,LOHNJAHR; FIRMENNR
EVR_LFI,FIRMENNR; JAHR,FIRMENNR; LOHNJAHR
EZT_LFI,LOHNJAHR; FIRMENNR,LOHNJAHR; FIRMENNR
GVT_LFI,DVFIRMENNR; JAHR,FIRMENNR; LOHNJAHR
GZM_LFI,JAHR; DVFIRMENNR,LOHNJAHR; FIRMENNR
HAK_LFI,DVH_FIRMENNR; LOHNJAHR,FIRMENNR; LOHNJAHR
KMD_LFI,FIRMENNR; JAHR,FIRMENNR; LOHNJAHR
KMZ_LFI,JAHR; FIRMENNR,LOHNJAHR; FIRMENNR
KRD_LFI,JAHR; FIRMENNR,LOHNJAHR; FIRMENNR
KSZ_LFI,FIRMENNR; JAHR,FIRMENNR; LOHNJAHR
LEH_LFI,JAHR; LOHNFIRMENNR,LOHNJAHR; FIRMENNR
LFI_LFI,DATENSENDER_FIRMENNR; LOHNJAHR,FIRMENNR; LOHNJAHR
LIT_LFI,LOHNJAHR; FIRMENNR,LOHNJAHR; FIRMENNR
LPE_LFI,FIRMENNR; LOHNJAHR,FIRMENNR; LOHNJAHR
LZF_LFI,JALZ; DVFIRMENNR,LOHNJAHR; FIRMENNR
LZS_LFI,DVFIRMENNR; BZJJ,FIRMENNR; LOHNJAHR
LZU_LFI,PSJ_JAHR; DVFIRMENNR,LOHNJAHR; FIRMENNR
MBM_LFI,DVFIRMENNR; JAHR,FIRMENNR; LOHNJAHR
MIV_LFI,FIRMENNR; LOHNJAHR,FIRMENNR; LOHNJAHR
MZU_LFI,FIRMENNR; LOHNJAHR,FIRMENNR; LOHNJAHR
PSJ_LFI,LOHNJAHR; FIRMENNR,LOHNJAHR; FIRMENNR
PSM_LFI,DVFIRMENNR; PSMJAHR,FIRMENNR; LOHNJAHR
SNV_LFI,LOHNJAHR; FIRMENNR,LOHNJAHR; FIRMENNR
SPE_LFI,FIRMENNR; LOHNJAHR,FIRMENNR; LOHNJAHR
SUD_LFI,JAHR; FIRMENNR,LOHNJAHR; FIRMENNR
SUK_LFI,FIRMENNR; JAHR,FIRMENNR; LOHNJAHR
SZU_LFI,LOHNJAHR; FIRMENNR,LOHNJAHR; FIRMENNR
EAF_LFI,JAHR; DVFIRMENNR,LOHNJAHR; FIRMENNR
EDA_LFI,JAHR; DVFIRMENNR,LOHNJAHR; FIRMENNR
EFM_LFI,DVFIRMENNR; JAHR,FIRMENNR; LOHNJAHR
EGM_LFI,JAHR; DVFIRMENNR,LOHNJAHR; FIRMENNR
EM2_LFI,DVFIRMENNR; JAHR,FIRMENNR; LOHNJAHR
EMB_LFI,JAHR; DVFIRMENNR,LOHNJAHR; FIRMENNR
EVM_LFI,DVFIRMENNR; JAHR,FIRMENNR; LOHNJAHR
EVQ_LFI,JAHR; DVFIRMENNR,LOHNJAHR; FIRMENNR
EVR_LFI,DVFIRMENNR; JAHR,FIRMENNR; LOHNJAHR
EZT_LFI,LOHNJAHR; DVFIRMENNR,LOHNJAHR; FIRMENNR
KRD_LFI,MIT_FIRMENNR; JAHR,FIRMENNR; LOHNJAHR
PSJ_LFI,LOHNJAHR; DVFIRMENNR,LOHNJAHR; FIRMENNR
LKD_LFK,LEISTUNGLFDNR,LEISTUNGLFDNR
BON_LFS,LFS_LIEFERSCHEINLFDNR; LFS_FIRMENNR,LIEFERSCHEINLFDNR; FIRMENNR
EFK_LFS,FIRMENNR; LETZTE_LFSLFDNR,FIRMENNR; LIEFERSCHEINLFDNR
EKL_LFS,FIRMENNR; LIEFERSCHEINLFDNR,FIRMENNR; LIEFERSCHEINLFDNR
EPS_LFS,LIEFERSCHEINLFDNR; LPO_FIRMENNR,LIEFERSCHEINLFDNR; FIRMENNR
EPV_LFS,FIRMENNR; LIEFERSCHEINLFDNR,FIRMENNR; LIEFERSCHEINLFDNR
GEP_LFS,LFS_FIRMENNR; LIEFERSCHEINLFDNR,FIRMENNR; LIEFERSCHEINLFDNR
KAK_LFS,LFS_FIRMENNR; LFS_LIEFERSCHEINLFDNR,FIRMENNR; LIEFERSCHEINLFDNR
LFS_LFS,URSPRLFSLFDNR; FIRMENNR,LIEFERSCHEINLFDNR; FIRMENNR
LPO_LFS,FIRMENNR; LIEFERSCHEINLFDNR,FIRMENNR; LIEFERSCHEINLFDNR
RNG_LFS,LIEFERSCHEINLFDNR; FIRMENNR,LIEFERSCHEINLFDNR; FIRMENNR
TRJ_LFS,BUCHUNGS_FIRMENNR; LIEFERSCHEINLFDNR,FIRMENNR; LIEFERSCHEINLFDNR
VMZ_LFS,LFS_LIEFERSCHEINLFDNR; LFS_FIRMENNR,LIEFERSCHEINLFDNR; FIRMENNR
WAK_LFS,LFS_FIRMENNR; LIEFERSCHEINLFDNR,FIRMENNR; LIEFERSCHEINLFDNR
WAZ_LFS,LFS_FIRMENNR; LIEFERSCHEINLFDNR,FIRMENNR; LIEFERSCHEINLFDNR
PGL_LGF,FILTER_LGF_LGVMAKROID,LGVMAKROID
PZE_LGF,LGF_LGVMAKROID,LGVMAKROID
PZE_LGF,FILTER_LGF_LGVMAKROID,LGVMAKROID
LGD_LGM,ERST_NR; ART_NR; VERWENDUNG,ERST_NR; ART_NR; VERWENDUNG
EDK_LGR,LGRID; JAHR; DBSNR,LGRID; JAHR; DBSNR
KOW_LGR,DATENBESTANDNR; LGR_JAHR; LGRID_ARBANG,DBSNR; JAHR; LGRID
LGZ_LGR,JAHR; DBSNR; LGRID,JAHR; DBSNR; LGRID
SZU_LGR,LGRID; LOHNJAHR; DBSNR,LGRID; JAHR; DBSNR
KOW_LGR,DATENBESTANDNR; LGR_JAHR; LGRID_LG,DBSNR; JAHR; LGRID
LGB_LGF,LGVMAKROID,LGVMAKROID
AVE_LIB,LIB_LIEFERBNR,LIEFERBNR
BPK_LIB,LIEFERBNR,LIEFERBNR
EFK_LIB,LIEFERBNR,LIEFERBNR
ERZ_LIB,LIEFERBNR,LIEFERBNR
LFS_LIB,LIEFERBNR,LIEFERBNR
PTZ_LIB,LIEFERBNR,LIEFERBNR
WAD_LIB,LIEFERBNR,LIEFERBNR
WBT_LIB,LIEFERBNR,LIEFERBNR
APA_LIN,LINIE; LIN_FIRMENNR,LINIE; FIRMENNR
BAZ_LIN,LIN_FIRMENNR; LINIE,FIRMENNR; LINIE
EKJ_LIN,KEY_LIN_LINIE; KEY_LIN_FIRMENNR,LINIE; FIRMENNR
PLC_LIN,LIN_FIRMENNR; LINIE,FIRMENNR; LINIE
IVP_LKO,LAGERKONTOLFDNR; FIRMENNR,LAGERKONTOLFDNR; FIRMENNR
LAJ_LKO,FIRMENNR; LAGERKONTOLFDNR,FIRMENNR; LAGERKONTOLFDNR
LKM_LKO,FIRMENNR; LAGERKONTOLFDNR,FIRMENNR; LAGERKONTOLFDNR
WAD_LMS,MAHNSCHEMANR; MAHNSCHEMAFIRMENNR,MAHNSCHEMANR; FIRMENNR
WKG_LMS,MAHNSCHEMANR; MAHNSCHEMAFIRMENNR,MAHNSCHEMANR; FIRMENNR
LNE_LNF,LNFID,LNFID
LOP_LOK,FIRMENNR; LOG_NR,FIRMENNR; LOG_NR
LPP_LPD,LPHID; LPDLFDNR,LPHID; LPDLFDNR
LPD_LPH,LPHID,LPHID
AAP_LPO,LFS_FIRMENNR; LIEFERSCHEINLFDNR; LIEFERSCHEINPOSLFDNR,FIRMENNR; LIEFERSCHEINLFDNR; LIEFERSCHEINPOSLFDNR
DIS_LPO,LIEFERSCHEINPOSLFDNR; LIEFERSCHEINLFDNR; FIRMENNR,LIEFERSCHEINPOSLFDNR; LIEFERSCHEINLFDNR; FIRMENNR
EPS_LPO,LPO_FIRMENNR; LIEFERSCHEINLFDNR; LIEFERSCHEINPOSLFDNR,FIRMENNR; LIEFERSCHEINLFDNR; LIEFERSCHEINPOSLFDNR
EPV_LPO,LIEFERSCHEINPOSLFDNR; LIEFERSCHEINLFDNR; FIRMENNR,LIEFERSCHEINPOSLFDNR; LIEFERSCHEINLFDNR; FIRMENNR
ERO_LPO,FIRMENNR; EINSTPREISREF_LSNR; EINSTPREISREF_LSPOSNR,FIRMENNR; LIEFERSCHEINLFDNR; LIEFERSCHEINPOSLFDNR
GEP_LPO,LIEFERSCHEINLFDNR; LFS_FIRMENNR; LIEFERSCHEINPOSLFDNR,LIEFERSCHEINLFDNR; FIRMENNR; LIEFERSCHEINPOSLFDNR
LAJ_LPO,BUCHUNGS_FIRMENNR; LIEFERSCHEINLFDNR; LIEFERSCHEINPOSLFDNR,FIRMENNR; LIEFERSCHEINLFDNR; LIEFERSCHEINPOSLFDNR
LPO_LPO,H_LIEFERSCHEINPOSLFDNR; LIEFERSCHEINLFDNR; FIRMENNR,LIEFERSCHEINPOSLFDNR; LIEFERSCHEINLFDNR; FIRMENNR
RNP_LPO,FIRMENNR; LIEFERSCHEINPOSLFDNR; LIEFERSCHEINLFDNR,FIRMENNR; LIEFERSCHEINPOSLFDNR; LIEFERSCHEINLFDNR
TRP_LPO,LPO_LIEFERSCHEINPOSLFDNR; LPO_LIEFERSCHEINLFDNR; LIEFER_FIRMENNR,LIEFERSCHEINPOSLFDNR; LIEFERSCHEINLFDNR; FIRMENNR
VLJ_LPO,FIRMENNR; LFS_LFDNR; LFS_POSLFDNR,FIRMENNR; LIEFERSCHEINLFDNR; LIEFERSCHEINPOSLFDNR
WAZ_LPO,LIEFERSCHEINLFDNR; LFS_FIRMENNR; LPO_LIEFERSCHEINPOSLFDNR,LIEFERSCHEINLFDNR; FIRMENNR; LIEFERSCHEINPOSLFDNR
WEO_LPO,LIEFERSCHEINLFDNR; LIEFERSCHEINPOSLFDNR; LPO_FIRMENNR,LIEFERSCHEINLFDNR; LIEFERSCHEINPOSLFDNR; FIRMENNR
WEP_LPO,LPO_FIRMENNR; LIEFERSCHEINPOSLFDNR; LIEFERSCHEINLFDNR,FIRMENNR; LIEFERSCHEINPOSLFDNR; LIEFERSCHEINLFDNR
WEU_LPO,LIEFERSCHEINLFDNR; LIEFERSCHEINPOSLFDNR; LPO_FIRMENNR,LIEFERSCHEINLFDNR; LIEFERSCHEINPOSLFDNR; FIRMENNR
WKL_LPO,FIRMENNR; LIEFERSCHEINPOSLFDNR; LIEFERSCHEINLFDNR,FIRMENNR; LIEFERSCHEINPOSLFDNR; LIEFERSCHEINLFDNR
WPZ_LPO,LPO_LIEFERSCHEINLFDNR; LPO_FIRMENNR; LPO_LIEFERSCHEINPOSLFDNR,LIEFERSCHEINLFDNR; FIRMENNR; LIEFERSCHEINPOSLFDNR
LAW_LSE,JAHR; LSENR; DBSNR,JAHR; LSENR; DBSNR
LNS_LSE,DBSNR; LSENR; JAHR,DBSNR; LSENR; JAHR
ARL_LSG,LSG_LFSUNTERGRUPPE; LSG_FIRMENNR; LSG_LFSHAUPTGRUPPE,LFSUNTERGRUPPE; FIRMENNR; LFSHAUPTGRUPPE
WAG_LSG,LSG_LFSUNTERGRUPPE; LSG_LFSHAUPTGRUPPE; LSG_FIRMENNR,LFSUNTERGRUPPE; LFSHAUPTGRUPPE; FIRMENNR
LSD_LSP,DBSNR; LOHNJAHR; LSPNR,DBSNR; LOHNJAHR; LSPNR
LTS_LTK,ERSTELL_FIRMENNR; EMPF_FIRMENNR; GUELTIGAB,ERSTELL_FIRMENNR; EMPF_FIRMENNR; GUELTIGAB
AUG_LTX,LANGTXTLFDNR,LANGTXTLFDNR
BWP_LTX,LANGTXTLFDNR,LANGTXTLFDNR
EVT_LTX,EQU_LANGTXTLFDNR,LANGTXTLFDNR
FST_LTX,LANGTXTLFDNR,LANGTXTLFDNR
ITM_LTX,LANGTXTLFDNR,LANGTXTLFDNR
KJO_LTX,LANGTXTLFDNR,LANGTXTLFDNR
MED_LTX,LANGTXTLFDNR,LANGTXTLFDNR
MEV_LTX,LANGTXTLFDNR,LANGTXTLFDNR
NOT_LTX,LANGTXTLFDNR,LANGTXTLFDNR
POS_LTX,LANGTXTLFDNR,LANGTXTLFDNR
PRO_LTX,BESCH_LANGTXTLFDNR,LANGTXTLFDNR
TER_LTX,LANGTXTLFDNR,LANGTXTLFDNR
TPR_LTX,LANGTXTLFDNR,LANGTXTLFDNR
VAS_LTX,VOR_LANGTXTLFDNR,LANGTXTLFDNR
EVT_LTX,VOR_LANGTXTLFDNR,LANGTXTLFDNR
VAS_LTX,TEI_LANGTXTLFDNR,LANGTXTLFDNR
EVT_LTX,TEI_LANGTXTLFDNR,LANGTXTLFDNR
VAS_LTX,KUZ_LANGTXTLFDNR,LANGTXTLFDNR
EVT_LTX,KUZ_LANGTXTLFDNR,LANGTXTLFDNR
VAS_LTX,KUI_LANGTXTLFDNR,LANGTXTLFDNR
EVT_LTX,KUI_LANGTXTLFDNR,LANGTXTLFDNR
VAS_LTX,EQU_LANGTXTLFDNR,LANGTXTLFDNR
LUP_LUK,LU_NR; FIRMENNR,LU_NR; FIRMENNR
LUA_LUP,LU_NR; POS_SEQ; FIRMENNR,LU_NR; POS_SEQ; FIRMENNR
LUE_LUP,FIRMENNR; POS_SEQ; LU_NR,FIRMENNR; POS_SEQ; LU_NR
LKP_LVK,LVKID,LVKID
LVZ_LVK,LVKID,LVKID
LXD_LXM,LPMID,LPMID
POZ_MAB,MAB_MITARBAUSBID,MITARBAUSBID
VAT_MAB,MAB_MITARBAUSBID,MITARBAUSBID
MAB_MAG,MAG_MAGID,MAGID
MMZ_MAG,MAGID,MAGID
MZZ_MAG,MAGID,MAGID
TER_MAG,MAG_MAGID,MAGID
MWT_MBZ,BETRIEBSZEITID,BETRIEBSZEITID
KAS_MDA,MDA_MDEARTID,MDEARTID
ESD_MDG,MDGID,MDGID
MDJ_MDG,MDGID,MDGID
MDG_MDR,MDRID,MDRID
MDZ_MDR,MDRID,MDRID
BET_MED,MED_MEDIENID,MEDIENID
BSG_MED,MEDIENID,MEDIENID
FTB_MED,MEDIENID,MEDIENID
MBZ_MED,MEDIENID,MEDIENID
MDD_MED,MEDIENID,MEDIENID
MEV_MED,MEDIENKZ; MEDIENLFDNR; MED_FIRMENNR,MEDIENKZ; MEDIENLFDNR; GEHOERT_FIRMENNR
MIT_MED,ZIMMER_FIRMENNR; ZIMMER_MEDIENLFDNR; ZIMMER_MEDIENKZ,GEHOERT_FIRMENNR; MEDIENLFDNR; MEDIENKZ
MIZ_MED,MEDIENID,MEDIENID
MMZ_MED,MED_MEDIENID,MEDIENID
RSB_MED,MEDIENID,MEDIENID
RZU_MED,MEDIENID,MEDIENID
TRZ_MED,MED_MEDIENID,MEDIENID
MED_MEI,HERST_MEDIENINFOKZ; HERST_MEDIENINFOLFDNR; HERST_FIRMENNR,MEDIENINFOKZ; MEDIENINFOLFDNR; FIRMENNR
MIZ_MEI,FIRMENNR; MEDIENINFOLFDNR; MEDIENINFOKZ,FIRMENNR; MEDIENINFOLFDNR; MEDIENINFOKZ
MVT_MEV,MEDIENVERLEIHLFDNR,MEDIENVERLEIHLFDNR
TRZ_MEV,MEV_LFDNR,MEDIENVERLEIHLFDNR
DVH_MIK,KARRIERELFDNR; MIK_FIRMENNR,KARRIERELFDNR; FIRMENNR
MIT_MIK,MIK_FIRMENNR; KARRIERELFDNR,FIRMENNR; KARRIERELFDNR
PLG_MIK,MIK_KARRIERELFDNR; MIK_FIRMENNR,KARRIERELFDNR; FIRMENNR
PSW_MIK,MIK_FIRMENNR; KARRIERELFDNR,FIRMENNR; KARRIERELFDNR
PVF_MIK,KARRIERELFDNR; MIK_FIRMENNR,KARRIERELFDNR; FIRMENNR
TMO_MIK,KARRIERELFDNR; MIK_FIRMENNR,KARRIERELFDNR; FIRMENNR
ZMD_MIK,KARRIERELFDNR; KARRIERE_FIRMENNR,KARRIERELFDNR; FIRMENNR
ADK_MIT,MIT_FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
IAM_MIT,MITARBEITERID; MITFIRMENNR,MITARBEITERID; FIRMENNR
ALE_MIT,GF_FIRMENNR; GF_MITARBEITERID,FIRMENNR; MITARBEITERID
AMZ_MIT,MITARBEITERID; MIT_FIRMENNR,MITARBEITERID; FIRMENNR
ASW_MIT,MIT_FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
ATE_MIT,MITARBEITERID; MIT_FIRMENNR,MITARBEITERID; FIRMENNR
AUG_MIT,MIT_FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
AVK_MIT,MIT_ID; MIT_FIRMENNR,MITARBEITERID; FIRMENNR
AZN_MIT,MIT_FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
BDL_MIT,MIT_MITARBEITERID; MIT_FIRMENNR,MITARBEITERID; FIRMENNR
BET_MIT,MIT_FIRMENNR; MIT_MITARBEITERID,FIRMENNR; MITARBEITERID
BKM_MIT,MITARBEITERID; MIT_FIRMENNR,MITARBEITERID; FIRMENNR
BRB_MIT,FIR_FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
BRZ_MIT,MIT_MITARBEITERID; MIT_FIRMENNR,MITARBEITERID; FIRMENNR
BSG_MIT,MIT_FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
BWH_MIT,MITARBEITERID; MIT_FIRMENNR,MITARBEITERID; FIRMENNR
CAW_MIT,MIT_FIRMENNR; MIT_MITARBEITERID,FIRMENNR; MITARBEITERID
CBR_MIT,MIT_FIRMENNR; MITARBID,FIRMENNR; MITARBEITERID
CPR_MIT,MITARBEITERID; MIT_FIRMENNR,MITARBEITERID; FIRMENNR
DAV_MIT,MITARBEITERID; MIT_FIRMENNR,MITARBEITERID; FIRMENNR
DOK_MIT,MITARBEITERID; MIT_FIRMENNR,MITARBEITERID; FIRMENNR
DSV_MIT,MIT_FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
DVH_MIT,MIT_FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
ETL_MIT,MIT_FIRMENNR; MIT_MITARBEITERID,FIRMENNR; MITARBEITERID
EVT_MIT,MITARBEITERID; MIT_FIRMENNR,MITARBEITERID; FIRMENNR
FAZ_MIT,MIT_FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
FGA_MIT,MITARBEITERID; MIT_FIRMENNR,MITARBEITERID; FIRMENNR
FGB_MIT,MIT_FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
FIR_MIT,MITARBEITERID; MIT_FIRMENNR,MITARBEITERID; FIRMENNR
FST_MIT,MIT_FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
GBT_MIT,MITARBEITERID; MIT_FIRMENNR,MITARBEITERID; FIRMENNR
GID_MIT,MIT_FIR_FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
GRS_MIT,MIT_FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
GVM_MIT,MITARBEITERID; MIT_FIRMENNR,MITARBEITERID; FIRMENNR
GWI_MIT,MIT_FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
HFT_MIT,MITARBEITERID; MIT_FIRMENNR,MITARBEITERID; FIRMENNR
IMN_MIT,MIT_FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
KJO_MIT,MIT_FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
KSL_MIT,MITARBEITERID; MIT_FIRMENNR,MITARBEITERID; FIRMENNR
LED_MIT,MIT_FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
LHS_MIT,MIT_MITARBEITERID; MIT_FIRMENNR,MITARBEITERID; FIRMENNR
LXD_MIT,MITARBEITERID; FIRMENNR,MITARBEITERID; FIRMENNR
MAG_MIT,MITARB_FIRMENNR; MITARB_MITARBEITERID,FIRMENNR; MITARBEITERID
MED_MIT,MITARBEITERID; FIRMENNR,MITARBEITERID; FIRMENNR
MHT_MIT,FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
MSI_MIT,MITARBEITERID; FIRMENNR,MITARBEITERID; FIRMENNR
MST_MIT,MITARBEITERID; FIRMENNR,MITARBEITERID; FIRMENNR
MUZ_MIT,FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
PER_MIT,SACHB_MITARBEITERID; SACHB_FIRMENNR,MITARBEITERID; FIRMENNR
PLI_MIT,MIT_FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
PLZ_MIT,MIT_MITARBEITERID; MIT_FIRMENNR,MITARBEITERID; FIRMENNR
POS_MIT,MIT_MITARBEITERID2; MIT_FIRMENNR2,MITARBEITERID; FIRMENNR
PPF_MIT,MIT_FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
PRO_MIT,MITARBEITERID; MIT_FIRMENNR,MITARBEITERID; FIRMENNR
PRT_MIT,MIT_FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
PRW_MIT,MITARBEITERID; MIT_FIRMENNR,MITARBEITERID; FIRMENNR
PSW_MIT,MIT_AL_FIRMENNR; MIT_AL_MITARBEITERID,FIRMENNR; MITARBEITERID
QUO_MIT,MIT_MITARBEITERID; MIT_FIRMENNR,MITARBEITERID; FIRMENNR
QUS_MIT,MIT_FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
REM_MIT,MITARBEITERID; FIRMENNR,MITARBEITERID; FIRMENNR
SBM_MIT,FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
SEK_MIT,MIT_FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
SFZ_MIT,MIT_FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
SVR_MIT,AL_FIRMENNR; AL_MITARBEITERID,FIRMENNR; MITARBEITERID
TAV_MIT,MITARBEITERID; MIT_FIRMENNR,MITARBEITERID; FIRMENNR
TER_MIT,MIT_FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
TIP_MIT,MIT_MITARBEITERID; MIT_FIRMENNR,MITARBEITERID; FIRMENNR
TMS_MIT,MIT_MITARBEITERID; MIT_FIRMENNR,MITARBEITERID; FIRMENNR
TPR_MIT,MIT_FIRMENNR; MIT_MITARBEITERID,FIRMENNR; MITARBEITERID
UMF_MIT,ABTL_MITARBEITERID; ABTL_FIRMENNR,MITARBEITERID; FIRMENNR
VAK_MIT,SACHB_FIRMENNR; SACHB_MITARBEITERID,FIRMENNR; MITARBEITERID
VAS_MIT,VR_MITARBEITERID; VR_FIRMENNR,MITARBEITERID; FIRMENNR
WMZ_MIT,MIT_FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
WUZ_MIT,MITARBEITERID; MIT_FIRMENNR,MITARBEITERID; FIRMENNR
XSE_MIT,MIT_FIRMENNR; MIT_MITARBEITERID,FIRMENNR; MITARBEITERID
ZBU_MIT,MITARBEITERID; FIRMENNR,MITARBEITERID; FIRMENNR
ZFI_MIT,FIRMENNR; MITARBEITERID,FIRMENNR; MITARBEITERID
