---manuelle Felder:


---Felder von SQL Datenbank
Code,Comment,Description,Datentyp
WAG_MIT_BONUS,,,N1
WAG_MIT_KOMMISSIONIERUNG,,,N1
WAG_MIT_KUNDENKARTEI,,,N1
WAG_MIT_PPV,,,N1
WAG_MIT_SKONTO,,,N1
WAG_PACKSTOFFTABNR,,,N9
WAG_POSTITNR,,,N15
WAG_PROVISIONSKZ,,,N1
WAG_QUALITAETSKONTROLLE,,,N1
WAG_RABATTKZ,,,N1
WAG_RABATTKZ_EK,,,N1
WAG_RECHNUNGSFREIGABE,,,N1
WAG_RECHNUNGSGRUPPE,,,N4
WAG_RSEID,,,SEQID
WAG_RUECKSTANDKZ,,,N1
WAG_RUNDUNGSKOPFNR,,,N10
WAG_SERIENNRKZ,,,N1
WAG_SETKZ,,,N1
WAG_SHOW_DOG,,,A10
WAG_SNR_MASKE,,,A80
WAG_SPESENAUFTEILUNG,,,N1
WAG_SPESENPFLICHT,,,N1
WAG_STEUERTABNR,,,N9
WAG_STKL_VERARBKZ,,,N2
WAG_TOUCHSCREEN_SHOW,,,N1
WAG_VKPREISGRUND_ID,,,N15
WAG_VKPREISKONTROLLE_ART,,,N1
WAG_VKPREISKONTROLLE_KZ,,,N1
WAG_VORG_FARBENNR,,,N10
WAG_VORG_FRB_FIRMENNR,,,N10
WAG_VORG_GRO_FIRMENNR,,,N10
WAG_VORG_GROESSENKBEZ,,,A10
WAG_VORG_LAG_FIRMENNR_EK,,,N10
WAG_VORG_LAGERNR_EK,,,N9
WAG_VORG_LAGERPLATZ_EK,,,A15
WAG_VORGABE_FIRMENNR,,,N10
WAG_VORGABE_LAGERNR,,,N9
WAG_VORGABE_LAGERPLATZ,,,A15
WAG_VORWARNTAGE,,,N5
WAG_VORWARNTAGE_EK,,,N5
WAG_VPIERHOEHUNG,,,N1
WAG_WARENGRBEZ,,,A50
WAG_WARENHAUPTGRNR,,,N9
WAG_WARENUNTERGRNR,,,N9
WAG_WEINSATZ_SPEICHERN,,,N1
WAG_ZUSTBEREICHLFDNR,,,N6
WAK_AENDERUNGSDATUM,,,DATE
WAK_AUSFREMDSYSTEM,,,N1
WAK_AUSLIEF_EXTPERSID,,,A16
WAK_AUSLIEF_FIRMENNR,,,N10
WAK_BUCHUNGSDATUM,,,DATE
WAK_DKZID,,,SEQID
WAK_DOK_ARCHIVNR,,,N10
WAK_DOK_DOKUMENTENNR,,,N15
WAK_DRUCKKZ,,,N1
WAK_EDNID,,,bigint (19. 0)
WAK_EINGANGSDATUM,,,DATE
WAK_EKAER,,,A20
WAK_ER_SPERRE,,,N1
WAK_ERFASSUNGSART,,,A3
WAK_ERMITTLUNGSCODE,,,N1
WAK_ERSTATUS,,,N1
WAK_ERSTELLDATUM,,,DATE
WAK_ERSTELLKZ,,,N2
WAK_ERSTELLUSER,,,A10
WAK_ERZUORDNUNG,,,N1
WAK_FARBCODENR,,,N2
WAK_FARBCODETABNR,,,N4
WAK_FILIALNR,,,N10
WAK_FIRMENNR,,,N10
WAK_FREIFELDA01_255,,,A255
WAK_FREIFELDA02_255,,,A255
WAK_FREIFELDA03_255,,,A255
WAK_FREIFELDA04_255,,,A255
WAK_FREIFELDB01,,,N1
WAK_FREIFELDB02,,,N1
WAK_FREIFELDB03,,,N1
WAK_FREIFELDB04,,,N1
WAK_FREIFELDD01,,,DATE
WAK_FREIFELDD02,,,DATE
WAK_FREIFELDNK01,,,numeric (24. 9)
WAK_FREIFELDNK02,,,numeric (24. 9)
WAK_FREIFELDNK03,,,numeric (24. 9)
WAK_FREIFELDNK04,,,numeric (24. 9)
WAK_GEA_FIRMENNR,,,N10
WAK_GEACODE,,,N2
WAK_GESAMT_EINKAUFSWERT,,,numeric (24. 9)
WAK_GESAMT_EINKAUFSWERTSTW,,,numeric (24. 9)
WAK_GESAMT_EINSTANDSWERT,,,numeric (24. 9)
WAK_GESAMT_FRACHTWERT,,,numeric (24. 9)
WAK_GESAMT_FRACHTWERTSTW,,,numeric (24. 9)
WAK_GESAMTGEWICHT,,,numeric (24. 9)
WAK_GESAMTSPESEN,,,numeric (24. 9)
WAK_ISTSTORNIERT,,,N1
WAK_ISTSTORNO,,,N1
WAK_ISTVERSPEICHERT,,,N1
WAK_LAG_FIRMENNR,,,N10
WAK_LAGERKZ,,,N1
WAK_LAGERNR,,,N9
WAK_LAGERPLATZ,,,A15
WAK_LEISTUNGEN_VERBUCHT,,,N1
WAK_LETZTERUSER,,,A10
WAK_LFS_FIRMENNR,,,N10
WAK_LFSNR,,,A40
WAK_LIEFERANT_FIRMENNR,,,N10
WAK_LIEFERANT_KLID,,,A16
WAK_LIEFERSCHEINLFDNR,,,N15
WAK_LKWKENNZEICHEN,,,A20
WAK_MIT_KST_EINGABE,,,N1
WAK_OFFENE_RUECKLIEFERUNG,,,N1
WAK_POSTITNR,,,N15
WAK_PRO_FIRMENNR,,,N10
WAK_PROJEKTNR,,,N10
WAK_PROJEKTTYP,,,N2
WAK_QM_KOPF_ID,,,N15
WAK_QMS_FIRMENNR,,,N10
WAK_RECH_ADRESSLFDNR,,,N15
WAK_RECH_FIRMENNR,,,N10
WAK_RECH_KLID,,,A16
WAK_SBC_FIRMENNR,,,N10
WAK_SBC_SBCCODE,,,A2
WAK_SHOW_DOG,,,A10
WAK_SPEDITION_FIRMENNR,,,N10
WAK_SPEDITION_PERSONENID,,,A16
WAK_STATUS_QUALI,,,N5
WAK_STKL_LVE_ERSTELLT,,,N1
WAK_STORNODATUM,,,DATE
WAK_STORNOUSER,,,A10
WAK_STORNOWAK,,,SEQID
WAK_TARA,,,numeric (24. 9)
WAK_TRANSFERSTATUS_EXP,,,N1
WAK_TRANSFERSTATUS_IMP,,,N1
WAK_TREVERBUCHT,,,N1
WAK_URSPRWAK,,,SEQID
WAK_VERSPEICHERUNGDATUM,,,DATE
WAK_VERSPEICHERUNGUSER,,,A10
WAK_VZW_FIRMENNR,,,N10
WAK_VZWCODE,,,N2
WAK_WAEHRUNGSCODE,,,A4
WAK_WAEHRUNGSKURS,,,numeric (24. 9)
WAK_WAEHRUNGSKURSFAKTOR,,,N6
WAK_WAEHRUNGSKURSKZ,,,N3
WAK_WARENEINGART,,,N1
WAK_WARENEINGKOPFID,,,SEQID
WAM_ADRESSLFDNR,,,N15
WAM_AENDERUNGSDATUM,,,DATE
WAM_AKTIV,,,N1
WAM_ANMELDEZEITPUNKT,,,DATE
WAM_ANMERKUNGEN,,,BIGSTRING
WAM_ANMGRUND_FIRMENNR,,,N10
WAM_ANMGRUND_KATKZ,,,N4
WAM_ANMGRUND_KATLFDNR,,,N4
WAM_BEST_EMAIL,,,A255
WAM_BEST_FAXNR,,,A50
WAM_BEST_FIRMENNR,,,N10
WAM_BEST_GESCHLECHT,,,N1
WAM_BEST_NACHNAME,,,A50
WAM_BEST_NEWSLETTER,,,N1
WAM_BEST_PERSONENID,,,A16
WAM_BEST_TELNR,,,A50
WAM_BEST_TITEL,,,A50
WAM_BEST_VORNAME,,,A50
WAM_ERSTELLDATUM,,,DATE
WAM_ERSTELLUSER,,,A10
WAM_EVENTAKTIVIERUNG,,,DATE
WAM_EVENTID,,,SEQID
WAM_LETZTERUSER,,,A10
WAM_RG_FIRMENNR,,,N10
WAM_RG_KUNDENNR,,,A10
WAM_RG_NAME,,,A100
WAM_RG_ORT,,,A50
WAM_RG_PERSONENID,,,A16
WAM_RG_PLZ,,,N10
WAM_RG_STRASSE,,,A255
WAM_SESSIONID,,,SEQID
WAM_WAMID,,,SEQID
WAM_WARTELISTE,,,N1
WAO_AENDERUNGSDATUM,,,DATE
WAO_AUFWAND_KONTONR,,,N10
WAO_BASIS_FRACHTSPESEN,,,N1
WAO_BERECHNUNGSART,,,N2
WAO_BETRAG,,,numeric (24. 9)
WAO_BUCHDAT_FIXIERT,,,N1
WAO_EINHEITKBEZ,,,A6
WAO_ER_SPERRE,,,N1
WAO_ERKONTRPOS_ID,,,SEQID
WAO_ERMENGE,,,numeric (24. 9)
WAO_ERSTELLDATUM,,,DATE
WAO_ERSTELLUSER,,,A10
WAO_KONTENTABNR,,,N9
WAO_KURSFAKTOR,,,N6
WAO_LETZTERUSER,,,A10
WAO_MANUELLKZ,,,N1
WAO_MENGENKZ,,,N4
WAO_PER,,,numeric (24. 9)
WAO_REIHENFOLGE,,,N9
WAO_SET_WEINGWBKID,,,SEQID
WAO_STEUERCODE_LANDNR,,,N4
WAO_STEUERCODENR,,,N4
WAO_STEUERPROZENTSATZ,,,numeric (6. 2)
WAO_WAEHRUNGSCODE,,,A4
WAO_WAEHRUNGSKURS,,,numeric (24. 9)
WAO_WARENEINGKOPFID,,,SEQID
WAO_WARENEINGPOSLFDNR,,,N9
WAO_WBGID,,,bigint (19. 0)
WAO_WBGKAT,,,N1
WAO_WBKPROZENT,,,numeric (24. 9)
WAO_WBKWERTERW,,,numeric (24. 9)
WAO_WBKWERTFW,,,numeric (24. 9)
WAO_WBKWERTSTW,,,numeric (24. 9)
WAO_WEINGWBKID,,,bigint (19. 0)
WAO_WERT_NEUBERECHNUNG,,,N1
WAO_WKT_FIRMENNR,,,N10
WAP_ABT_KOSTENSTAMMNR,,,A20
WAP_AENDERUNGSDATUM,,,DATE
WAP_ALNID,,,SEQID
WAP_ARA_MULTIPFAKTOR,,,numeric (24. 9)
WAP_ARL_FIRMENNR,,,N10
WAP_ARTIKELBEZ,,,A512
WAP_ARTIKELIDLFDNR,,,N15
WAP_ARTIKELNR,,,A50
WAP_AUFTRAG_ZUGEORD,,,N1
WAP_BEISTELLUNGSWERT,,,numeric (24. 9)
WAP_BELEGNUMMER,,,N9
WAP_BELEGSYMBOL,,,A4
WAP_BESCH_ERFASSTEXTNR,,,N15
WAP_BMDWVNR,,,A15
WAP_BPD_BESTPOSLFDNR,,,N9
WAP_BPD_BESTPRODERFASSUNGSNR,,,N18
WAP_BPD_ERFASSPOSDETAILLFDNR,,,N9
WAP_BPD_ERFASSUNGSKZ,,,A3
WAP_BPD_FIRMENNR,,,N10
WAP_BUCHBETRAG,,,numeric (24. 9)
WAP_BUCHUNGSTEXT,,,A100
WAP_CHARGEIDNR,,,N15
WAP_DIM_KOSTENSTAMMNR,,,A20
WAP_DKZID,,,SEQID
WAP_EINHEITENFAKTOR,,,numeric (18. 9)
WAP_EINHEITKBEZ,,,A6
WAP_EINKAUFSPREIS,,,numeric (24. 9)
WAP_EINKAUFSWERT,,,numeric (24. 9)
WAP_EINKAUFSWERTSTW,,,numeric (24. 9)
WAP_EINSTANDSWERT,,,numeric (24. 9)
WAP_EINZEL_GEWICHT,,,numeric (24. 9)
WAP_EKPREISBERECHKZ,,,N1
WAP_EPSTKLISTID,,,SEQID
WAP_ER_GRATISMENGE,,,numeric (24. 9)
WAP_ER_MENGE,,,numeric (24. 9)
WAP_ER_SPERRE,,,N1
WAP_ER_WERT_FP,,,numeric (24. 9)
WAP_ERFASSPOSORIGID,,,N15
WAP_ERLOESAUFWAND_FIRMENNR,,,N10
WAP_ERLOESAUFWANDKZ,,,N4
WAP_ERMITTLUNGSCODE,,,N1
WAP_ERSTATUS,,,N1
WAP_ERSTELLDATUM,,,DATE
WAP_ERSTELLUSER,,,A10
WAP_ERT_FIRMENNR,,,N10
WAP_ETIKETTENANZ,,,N9
WAP_EVIDENZ,,,N1
WAP_F_BEISTELLUNGSWERT,,,numeric (24. 9)
WAP_F_EINSTANDSPREIS,,,numeric (24. 9)
WAP_F_EINSTANDSWERT,,,numeric (24. 9)
WAP_FIBUGEGENKONTO,,,N10
WAP_FIBUKONTO,,,N10
WAP_FILIALNR,,,N10
WAP_FR_BELEGNUMMER,,,N9
WAP_FR_BELEGSYMBOL,,,A4
WAP_FR_BUCHBETRAG,,,numeric (24. 9)
WAP_FR_FIBUGEGENKONTO,,,N10
WAP_FR_FIBUKONTO,,,N10
WAP_FR_KONTENTABNR,,,N9
WAP_FRACHTBETRAG,,,numeric (24. 9)
WAP_FRACHTWERTSTW,,,numeric (24. 9)
WAP_FREIFELDA01_120,,,A120
WAP_FREIFELDA02_120,,,A120
WAP_FREIFELDA03_120,,,A120
WAP_FREIFELDA04_120,,,A120
WAP_FREIFELDA05_120,,,A120
WAP_FREIFELDA06_120,,,A120
WAP_FREIFELDA07_120,,,A120
WAP_FREIFELDB01,,,N1
WAP_FREIFELDB02,,,N1
WAP_FREIFELDD01,,,DATE
WAP_FREIFELDD02,,,DATE
WAP_FREIFELDD03,,,DATE
WAP_FREIFELDD04,,,DATE
WAP_FREIFELDN01_10,,,N10
WAP_FREIFELDN02_10,,,N10
WAP_FREIFELDN03_10,,,N10
WAP_FREIFELDN04_10,,,N10
WAP_FREIFELDNK01,,,numeric (24. 9)
WAP_FREIFELDNK02,,,numeric (24. 9)
WAP_FREIFELDNK03,,,numeric (24. 9)
WAP_FREIFELDNK04,,,numeric (24. 9)
WAP_GBR_KOSTENSTAMMNR,,,A20
WAP_GEWICHTS_EINHEITKBEZ,,,A6
WAP_GRATISMENGE,,,numeric (24. 9)
WAP_INTRASTATWVNR,,,A10
WAP_ISTVERSPEICHERT,,,N1
WAP_KOK_FIRMENNR,,,N10
WAP_KOK_KOMID,,,N15
WAP_KOMMISS_FIRMENNR,,,N10
WAP_KOMMISS_MITARBEITERID,,,A16
WAP_KOREEINHEITKBEZ,,,A6
WAP_KOSTENST_KOSTENSTAMMNR,,,A20
WAP_KOSTENTR_KOSTENSTAMMNR,,,A20
WAP_KURSFAKTOR,,,N6
WAP_KURZBESCH_ERFASSTEXTNR,,,N15
WAP_LAG_FIRMENNR,,,N10
WAP_LAGERBUCHDATUM,,,DATE
WAP_LAGERKZ,,,N1
WAP_LAGERNR,,,N9
WAP_LAGERPLATZ,,,A15
WAP_LETZTERUSER,,,A10
WAP_LFSMENGE,,,numeric (24. 9)
WAP_LIEFER_EINHEITENFAKTOR,,,numeric (24. 9)
WAP_LIEFER_EINHEITKBEZ,,,A6
WAP_LIEFER_MENGE,,,numeric (24. 9)
WAP_MENGE,,,numeric (24. 9)
WAP_MENGE_KOREEINHEIT,,,numeric (24. 9)
WAP_OHNE_WE_FIBUBUCHUNG,,,N1
WAP_OHNELAGERBUCHUNG,,,N1
WAP_PARENT_WEINGPOSLFDNR,,,N9
WAP_PAT_FIRMENNR,,,N10
WAP_PAT_PACKSTOFFTABNR,,,N9
WAP_PCHARGENID,,,N15
WAP_POSITIONSGEWICHT,,,numeric (24. 9)
WAP_POSITIONSSPESEN,,,numeric (24. 9)
WAP_POSRABATTRUNDUNG,,,N1
WAP_POSSPESEN_ER,,,numeric (24. 9)
WAP_POSSPESEN_ER_FW,,,numeric (24. 9)
WAP_POSSPESEN_FR,,,numeric (24. 9)
WAP_POSSPESEN_SR,,,numeric (24. 9)
WAP_POSTITNR,,,N15
WAP_PPSPROD_LFDNR,,,N6
WAP_PPV_AKTIV,,,N1
WAP_PREISINFOKZ,,,N4
WAP_PREISPER_EK,,,numeric (24. 9)
WAP_PRO_FIRMENNR,,,N10
WAP_PROJEKTNR,,,N10
WAP_PROJEKTTYP,,,N2
WAP_Q_STATUS,,,N2
WAP_QM_KOPF_ID,,,N15
WAP_QMSETID,,,N15
WAP_QUELLLAGER_FIRMENNR,,,N10
WAP_QUELLLAGER_LAGERNR,,,N9
WAP_QUELLLAGER_LAGERPLATZ,,,A15
WAP_RECHNUNGSKZ,,,N1
WAP_SERNRID,,,N15
WAP_SETPOSKZ,,,N1
WAP_SPESEN,,,numeric (24. 9)
WAP_STAT_EINKAUFSWERT,,,numeric (24. 9)
WAP_STAT_EINSTWERT,,,numeric (24. 9)
WAP_STAT_GRATISMENGE,,,numeric (24. 9)
WAP_STAT_MENGE,,,numeric (24. 9)
WAP_STATISTIKKZ,,,N1
WAP_STD_EINSTANDSWERT,,,numeric (24. 9)
WAP_STD_EINSTPREIS,,,numeric (24. 9)
WAP_STD_PREISPER_EP,,,numeric (24. 9)
WAP_STEUER_JE_ET,,,N1
WAP_STKL_AZ_ERSTELLT,,,N1
WAP_STV_FIRMENNR,,,N10
WAP_STVCODE,,,N5
WAP_TARA,,,numeric (24. 9)
WAP_TRANSFERSTATUS,,,N1
WAP_URSPR_LANDNR,,,N4
WAP_VERR_RUECKLIEFERUNG,,,N1
WAP_WAEHRUNGSCODE,,,A4
WAP_WAEHRUNGSKURS,,,numeric (24. 9)
WAP_WARENEINGANGSNR,,,N9
WAP_WARENEINGKOPFID,,,SEQID
WAP_WARENEINGPOSID,,,N15
WAP_WARENEINGPOSLFDNR,,,N9
WAR_ABT_KOSTENSTAMMNR,,,A20
WAR_AENDERUNGSDATUM,,,DATE
WAR_BERECHNUNGSREIHENFOLGE,,,N1
WAR_BESTPRODERFASSUNGSNR,,,N18
WAR_BETRAG,,,numeric (24. 9)
WAR_BETRAG_TEXT,,,A80
WAR_BETRAG_VZ,,,N1
WAR_BETRAGSBERECHNUNGSART,,,N2
WAR_BPK_FIRMENNR,,,N10
WAR_DIM_KOSTENSTAMMNR,,,A20
WAR_DRUCKKZ,,,N1
WAR_ERFASSRABATTNR,,,N15
WAR_ERFASSUNGSKZ,,,A3
WAR_ERSTELLDATUM,,,DATE
WAR_ERSTELLUSER,,,A10
WAR_FIBUBUCHUNGSKZ,,,N1
WAR_FIBUKONTONR,,,N10
WAR_GBR_KOSTENSTAMMNR,,,A20
WAR_GES_WARID,,,SEQID
WAR_GRATISMENGE,,,numeric (24. 9)
WAR_HAUPTFIRMENNR,,,N10
WAR_ISTAKTION,,,N1
WAR_ISTRABATT,,,N1
WAR_KONTENTABNR,,,N9
WAR_KOREBUCHUNGSKZ,,,N1
WAR_KOST_KOSTENSTAMMNR,,,A20
WAR_KOTR_KOSTENSTAMMNR,,,A20
WAR_KURSFAKTOR,,,N6
WAR_LETZTERUSER,,,A10
WAR_POSTITNR,,,N15
WAR_PREISHAUPTGRNR,,,N9
WAR_PREISUNTERGRNR,,,N9
WAR_PROZENT1,,,numeric (15. 5)
WAR_PROZENT1_TEXT,,,A80
WAR_PROZENT2,,,numeric (15. 5)
WAR_PROZENT2_TEXT,,,A80
WAR_PROZENT3,,,numeric (15. 5)
WAR_PROZENT3_TEXT,,,A80
WAR_PROZENT4,,,numeric (15. 5)
WAR_PROZENT4_TEXT,,,A80
WAR_PROZENTBERECHNUNGSART,,,N2
WAR_RABATTART,,,N2
WAR_RABGRUNDLAGEWWS,,,N1
WAR_RECHNUNGLFDNR,,,N15
WAR_RECHNUNGSPOSLFDNR,,,N15
WAR_SCHLUSSRABATTRECHKZ,,,N1
WAR_SET_WARID,,,SEQID
WAR_SPEDITION_EXTPERSID,,,A16
WAR_SPEDITION_FIRMENNR,,,N10
WAR_STATISTIKBUCHUNGSKZ,,,N1
WAR_WAEHRUNGSCODE,,,A4
WAR_WAEHRUNGSKURS,,,numeric (24. 9)
WAR_WARENEINGKOPFID,,,SEQID
WAR_WARENEINGPOSLFDNR,,,N9
WAR_WARENEINGRABATTID,,,SEQID
WAR_WARENEINGRABATTLFDNR,,,N9
WAR_WERT,,,numeric (24. 9)
WAR_WERTSTW,,,numeric (24. 9)
WAR_WKK_FIRMENNR,,,N10
WAR_WKK_REIHENFOLGE,,,N9
WAR_WKKLFDNR,,,N9
WAR_WRKFIRMENNR,,,N10
WAS_AENDERUNGSDATUM,,,DATE
WAS_ARL_FIRMENNR,,,N10
WAS_ARTIKELNR,,,A50
WAS_EINSTANDSPREIS,,,numeric (24. 9)
WAS_ERSTELLDATUM,,,DATE
WAS_ERSTELLUSER,,,A10
WAS_F_EINSTANDSPREIS,,,numeric (24. 9)
WAS_FEA_QUELLE,,,N1
WAS_FEA_ZUORDNUNGSID,,,SEQID
WAS_KONTENTABNR,,,N9
WAS_LETZTERUSER,,,A10
WAS_PREISPEREP,,,numeric (24. 9)
WAS_WAG_FIRMENNR,,,N10
WAS_WARENHAUPTGRNR,,,N9
WAS_WARENUNTERGRNR,,,N9
WAS_WEINSATZ_ERMITTLUNG,,,N1
WAS_WEINSATZ_QUELLE,,,N1
WAS_WEINSATZ_SPEICHERN,,,N1
WAS_WEINSATZKOPFID,,,N15
WAS_WKT_FIRMENNR,,,N10
WAT_AENDERUNGSDATUM,,,DATE
WAT_ANMELDEZEITPUNKT,,,DATE
WAT_ANMERKUNGEN,,,A255
WAT_ARL_ARTIKELNR,,,A50
WAT_ARL_FIRMENNR,,,N10
WAT_BEST_EMAIL,,,A255
WAT_BEST_FAXNR,,,A50
WAT_BEST_FIRMENNR,,,N10
WAT_BEST_GESCHLECHT,,,N1
WAT_BEST_NACHNAME,,,A50
WAT_BEST_PERSONENID,,,A16
WAT_BEST_TELNR,,,A50
WAT_BEST_TITEL,,,A50
WAT_BEST_VORNAME,,,A50
WAT_ERSTELLDATUM,,,DATE
WAT_ERSTELLUSER,,,A10
WAT_FIRMENNR,,,N10
WAT_INAKTIV,,,N1
WAT_KOPFID,,,N15
WAT_LETZTERUSER,,,A10
WAT_PREIS,,,numeric (24. 9)
WAT_RG_ANSCHRIFT,,,A255
WAT_RG_FIRMENBEZ,,,A100
WAT_RG_FIRMENNR,,,N10
WAT_RG_ORT,,,A50
WAT_RG_PERSONENID,,,A16
WAT_RG_PLZ,,,N10
WAT_RGADRLFDNR,,,N15
WAT_SESSIONID,,,bigint (19. 0)
WAT_STAMMNR,,,N8
WAT_TEILNAHMEID,,,N15
WAT_TN_EMAIL,,,A255
WAT_TN_FIRMENNR,,,N10
WAT_TN_GESCHLECHT,,,N1
WAT_TN_NACHNAME,,,A50
WAT_TN_PERSONENID,,,A16
WAT_TN_TITEL,,,A50
WAT_TN_VORNAME,,,A50
WAT_WATID,,,bigint (19. 0)
WAU_AENDERUNGSDATUM,,,DATE
WAU_AUFGABENDIALOG,,,N1
WAU_AUFGABENTEXT,,,A255
WAU_AUFGABENTITEL,,,A255
WAU_AUFRUFKZ,,,N2
WAU_AUSFUEHRBETREFF,,,A255
WAU_AUSFUEHRTEXT,,,BIGSTRING
WAU_AUTO_ERLEDIGEN,,,N1
WAU_BEZEICHNUNG,,,A50
WAU_ERSTELLDATUM,,,DATE
WAU_ERSTELLUSER,,,A10
WAU_FUNKTIONKZ,,,N2
WAU_LETZTERUSER,,,A10
WAU_MITARBEITERKZ,,,N2
WAU_WAUID,,,SEQID
WAZ_AENDERUNGSDATUM,,,DATE
WAZ_EINHEITKBEZ,,,A6
WAZ_ELV_ERFASSPOSLFDNR,,,N9
WAZ_ELV_ERFASSPOSLVLFDNR,,,N9
WAZ_ELV_ERFASSPOSORIGLFDNR,,,N9
WAZ_ELV_ERFASSUNGSKZ,,,A3
WAZ_ELV_ERFASSUNGSNR,,,N18
WAZ_ELV_FIRMENNR,,,N10
WAZ_EPSTKLISTID,,,bigint (19. 0)
WAZ_ERO_ERFASSPOSORIGID,,,N15
WAZ_ERSTELLDATUM,,,DATE
WAZ_ERSTELLUSER,,,A10
WAZ_LETZTERUSER,,,A10
WAZ_LFS_FIRMENNR,,,N10
WAZ_LIEFERSCHEINLFDNR,,,N15
WAZ_LPO_LIEFERSCHEINPOSLFDNR,,,N15
WAZ_MENGE,,,numeric (24. 9)
WAZ_WAP_WARENEINGKOPFID,,,SEQID
WAZ_WAP_WARENEINGPOSLFDNR,,,N9
WAZ_WARENZUORDNUNGSKZ,,,N1
WAZ_WARENZUORDUNGSID,,,bigint (19. 0)
WAZ_ZUORDNUNGSDATUM,,,DATE
WBA_AENDERUNGSDATUM,,,DATE
WBA_ERSTELLDATUM,,,DATE
WBA_ERSTELLUSER,,,A10
WBA_FARBENTABNR,,,N9
WBA_FAT_FIRMENNR,,,N10
WBA_FAT_WTYP,,,A1
WBA_FIRMENNR,,,N10
WBA_FREIFELD1,,,N5
WBA_FREIFELD10,,,A40
WBA_FREIFELD11,,,A100
WBA_FREIFELD12,,,A100
WBA_FREIFELD2,,,N5
WBA_FREIFELD3,,,N5
WBA_FREIFELD4,,,N10
WBA_FREIFELD5,,,N10
WBA_FREIFELD6,,,DATE
WBA_FREIFELD7,,,DATE
WBA_FREIFELD8,,,A40
WBA_FREIFELD9,,,A40
WBA_GELOESCHT,,,N1
WBA_GROESSENTABNR,,,N9
WBA_GRT_FIRMENNR,,,N10
WBA_GRT_WTYP,,,A1
WBA_LETZTERUSER,,,A10
WBA_WARTIKELBEZ,,,A50
WBA_WARTIKELBEZ_CZH,,,A50
WBA_WARTIKELBEZ_ENG,,,A50
WBA_WARTIKELNR,,,A25
WBA_WARTIKELTEXT,,,A2000
WBA_WARTIKELTEXT_CZH,,,A2000
WBA_WARTIKELTEXT_ENG,,,A2000
WBA_WBARELEMNR,,,N9
WBA_WBARNR,,,N4
WBA_WEINHEIT,,,A10
WBA_WIMAGE,,,A255
WBA_WINCLUDEFILE,,,A50
WBA_WISTAKTIONSARTIKEL,,,N1
WBA_WISTNEUERARTIKEL,,,N1
WBA_WLAGERSTAND,,,N9
WBA_WPREIS,,,numeric (15. 3)
WBA_WPREIS_MITMWST,,,numeric (15. 3)
WBA_WVERFLAGERSTAND,,,N9
WBA_WVERFUEGBARKEIT,,,N1
WBA_WZUSATZTEXT_EINGABE,,,N1
WBD_AENDERUNGSDATUM,,,DATE
WBD_ARL_FIRMENNR,,,N10
WBD_ARTIKELNR,,,A50
WBD_BETRAG,,,numeric (24. 9)
WBD_EINHEITKBEZ,,,A6
WBD_ERSTELLDATUM,,,DATE
WBD_ERSTELLUSER,,,A10
WBD_KLI_FIRMENNR,,,N10
WBD_KLID,,,A16
WBD_LETZTERUSER,,,A10
WBD_PER,,,numeric (24. 9)
WBD_WAEHRUNGSCODE,,,A4
WBD_WBDLFDNR,,,N9
WBD_WBDPROZENT,,,numeric (24. 9)
WBD_WBGID,,,bigint (19. 0)
WBE_ABT_KOSTENSTAMMNR,,,A20
WBE_AENDERUNGSDATUM,,,DATE
WBE_ARL_FIRMENNR,,,N10
WBE_ARTIKELNR,,,A50
WBE_BASE_WEINSATZKOPFID,,,N15
WBE_BONPOSID,,,A23
WBE_DIM_KOSTENSTAMMNR,,,A20
WBE_EING_ERLOESAUFWANDKZ,,,N4
WBE_EINSTANDSWERT,,,numeric (24. 9)
WBE_EKZ_EING_FIRMENNR,,,N10
WBE_EKZ_FIRMENNR,,,N10
WBE_EPFIXIERT,,,N1
WBE_EPSTKLISTID,,,SEQID
WBE_EPWERT,,,numeric (24. 9)
WBE_ERLOESAUFWANDKZ,,,N4
WBE_ERSTELLDATUM,,,DATE
WBE_ERSTELLUSER,,,A10
WBE_F_EINSTANDSWERT,,,numeric (24. 9)
WBE_F_LAGEREINSTWERT,,,numeric (24. 9)
WBE_FILIALNR,,,N10
WBE_GBR_KOSTENSTAMMNR,,,A20
WBE_KST_KOSTENSTAMMNR,,,A20
WBE_KTR_KOSTENSTAMMNR,,,A20
WBE_LAGEREINSTWERT,,,numeric (24. 9)
WBE_LETZTERUSER,,,A10
WBE_M_EINSTANDSWERT,,,numeric (24. 9)
WBE_M_LAGEREINSTWERT,,,numeric (24. 9)
WBE_MENGE,,,numeric (24. 9)
WBE_PREISINFOKZ_EP,,,N4
WBE_WBEPOSLFDNR,,,N15
WBE_WEINSATZKOPFID,,,N15
WBF_AENDERUNGSDATUM,,,DATE
WBF_BERICHTFILTERBEZ,,,A80
WBF_BERICHTFILTERNR,,,N4
WBF_BMDUSERID,,,A10
WBF_ERSTELLDATUM,,,DATE
WBF_ERSTELLUSER,,,A10
WBF_FILTERPARAMETER,,,BIGSTRING
WBF_ISTSTANDARD,,,N1
WBF_LETZTERUSER,,,A10
WBF_MATCHCODE,,,A30
WBF_WWSBERICHTNR,,,N9
WBG_AENDERUNGSDATUM,,,DATE
WBG_BASIS_FRACHTSPESEN,,,N1
WBG_BERECHNUNGSART,,,N2
WBG_ERSTELLDATUM,,,DATE
WBG_ERSTELLUSER,,,A10
